1	6	พรรคเพื่อไทยพรรคเพื่อไทย	822	478	958	507
1	6	ไม่เห็นด้วยไม่เห็นด้วย	1159	479	1269	507
1	7	3ว13ว1	109	532	143	554
1	7	278278	233	532	282	554
1	7	นางมนพรนางมนพร	332	535	434	554
1	7	เจริญศรีเจริญศรี	437	529	522	559
1	7	พรรคเพื่อไทยพรรคเพื่อไทย	822	527	958	555
1	7	ไม่เห็นด้วยไม่เห็นด้วย	1159	528	1267	555
1	8	3232	109	582	145	604
1	8	29 629 6	233	583	282	604
1	8	นายรังสรรค์นายรังสรรค์	333	578	453	604
1	8	มณีรัตน์มณีรัตน์	456	577	539	604
1	8	พรรคเพื่อไทยพรรคเพื่อไทย	822	575	958	605
1	8	ไม่เห็นด้วยไม่เห็นด้วย	1159	577	1269	605
1	9	ว3ว3	110	632	144	653
1	9	298298	233	632	283	654
1	9	นายรังสรรค์นายรังสรรค์	332	626	453	654
1	9	วันไซยธนวงศ์วันไซยธนวงศ์	455	627	587	654
1	9	พรรคเพื่อไทยพรรคเพื่อไทย	822	626	958	655
1	9	ไม่เห็นด้วยไม่เห็นด้วย	1159	626	1269	654
1	10	3ๆ3ๆ	109	680	144	702
1	10	205205	234	680	281	702
1	10	นางสาวละอองนางสาวละออง	332	683	478	703
1	10	ติยะไพรัชติยะไพรัช	481	676	579	703
1	10	พรรคเพื่อไทยพรรคเพื่อไทย	822	675	958	704
1	10	ไม่เห็นด้วยไม่เห็นด้วย	1159	676	1269	703
1	11	3535	109	729	144	751
1	11	207207	235	729	281	751
1	11	นายเลิศศักดิ์นายเลิศศักดิ์	332	721	455	751
1	11	พัฒนชัยกุสพัฒนชัยกุส	459	726	572	757
1	11	พรรคเพื่อไทยพรรคเพื่อไทย	822	721	958	752
1	11	ไม่เห็นด้วยไม่เห็นด้วย	1159	725	1267	752
1	12	ว6์ว6์	109	778	145	800
1	12	1414	235	779	281	800
1	12	นายวรสิทธิ์นายวรสิทธิ์	332	768	445	800
1	12	กัลป์ตินันท์กัลป์ตินันท์	447	774	558	801
1	12	พรรคเพื่อไทยพรรคเพื่อไทย	822	773	957	801
1	12	ไม่เห็นด้วยไม่เห็นด้วย	1159	773	1269	801
1	13	33	109	827	144	849
1	13	323323	234	827	281	849
1	13	นายวันนิวัตินายวันนิวัติ	332	823	447	850
1	13	สมบูรณ์สมบูรณ์	450	822	535	857
1	13	พรรคเพื่อไทยพรรคเพื่อไทย	822	822	958	850
1	13	ไม่เห็นด้วยไม่เห็นด้วย	1159	822	1269	849
1	14	3838	110	876	144	898
1	14	3ว283ว28	235	877	282	899
1	14	นายวิทยานายวิทยา	333	873	431	899
1	14	ทรงคําทรงคํา	435	872	508	898
1	14	พรรคเพื่อไทยพรรคเพื่อไทย	822	871	958	899
1	14	ไม่เห็นด้วยไม่เห็นด้วย	1159	871	1267	898
1	15	3939	110	926	145	948
1	15	337337	235	926	282	948
1	15	นายวิสารนายวิสาร	333	922	430	948
1	15	เตซะอธิราวัฒน์เตซะอธิราวัฒน์	432	922	568	948
1	15	พรรคเพื่อไทยพรรคเพื่อไทย	823	917	957	948
1	15	ไม่เห็นด้วยไม่เห็นด้วย	1159	920	1268	947
1	16	4ป04ป0	108	975	143	997
1	16	939939	235	976	282	997
1	16	นายวิสิษฐุ์นายวิสิษฐุ์	332	972	435	1005
1	16	เตชะธีราวัฒน์เตชะธีราวัฒน์	437	971	573	998
1	16	พรรคเพื่อไทยพรรคเพื่อไทย	822	969	958	998
1	16	ไม่เห็นด้วยไม่เห็นด้วย	1159	970	1269	997
1	17	4ๆ14ๆ1	107	1025	143	1046
1	17	240240	234	1025	282	1046
1	17	นายวิสุทธิ์นายวิสุทธิ์	333	1016	434	1053
1	17	ไชยณรุณไชยณรุณ	434	1020	531	1053
1	17	พรรคเพื่อไทยพรรคเพื่อไทย	822	1019	958	1047
1	17	ไม่เห็นด้วยไม่เห็นด้วย	1159	1019	1269	1046
1	18	ๆ2ๆ2	109	1073	145	1095
1	18	250250	235	1073	282	1095
1	18	นายศรัณย์นายศรัณย์	333	1069	440	1095
1	18	ทีมสุวรรณทีมสุวรรณ	441	1069	548	1101
1	18	พรรคเพื่อไทยพรรคเพื่อไทย	822	1064	957	1095
1	18	ไม่เห็นด้วยไม่เห็นด้วย	1159	1067	1268	1094
1	19	4343	108	1122	145	1144
1	19	5454	235	1122	282	1144
1	19	นายศรีเรศนายศรีเรศ	332	1118	438	1144
1	19	โกฎคําลือโกฎคําลือ	439	1116	540	1151
1	19	พรรคเพื่อไทยพรรคเพื่อไทย	823	1116	958	1144
1	19	ไม่เห็นด้วยไม่เห็นด้วย	1159	1116	1269	1143
1	20	เจ”เจ”	108	1172	144	1191
1	20	6060	235	1172	282	1194
1	20	นายศิรสิทธิ์นายศิรสิทธิ์	333	1162	446	1194
1	20	เลิศด้วยลาภเลิศด้วยลาภ	449	1167	571	1194
1	20	พรรคเพื่อไทยพรรคเพื่อไทย	822	1166	957	1194
1	20	ไม่เห็นด้วยไม่เห็นด้วย	1160	1165	1268	1193
1	21	ๆ5ๆ5	108	1221	144	1243
1	21	370370	235	1221	282	1243
1	21	นางสาวสกุณานางสาวสกุณา	333	1224	471	1249
1	21	สาระบันท์สาระบันท์	476	1217	577	1243
1	21	พรรคเพื่อไทยพรรคเพื่อไทย	823	1212	957	1243
1	21	ไม่เห็นด้วยไม่เห็นด้วย	1159	1214	1268	1242
1	22	4646	108	1271	145	1293
1	22	272272	235	1271	283	1293
1	22	นายสงวนนายสงวน	333	1274	433	1293
1	22	พงษ์มณีพงษ์มณี	435	1266	521	1292
1	22	พรรคเพื่อไทยพรรคเพื่อไทย	823	1262	957	1293
1	22	ไม่เห็นด้วยไม่เห็นด้วย	1159	1264	1269	1291
1	23	ไก้ไก้	108	1320	145	1340
1	23	391391	234	1320	280	1341
1	23	นางสมหญิงนางสมหญิง	333	1316	450	1347
1	23	บัวบุตรบัวบุตร	453	1316	530	1347
1	23	พรรคเพื่อไทยพรรคเพื่อไทย	823	1314	957	1341
1	23	ไม่เห็นต้วยไม่เห็นต้วย	1160	1313	1269	1340
1	24	ๆ8ๆ8	108	1369	145	1390
1	24	293293	234	1369	283	1391
1	24	นบนายสยามนบนายสยาม	333	1371	434	1391
1	24	หัตถสงเคราะห์หัตถสงเคราะห์	436	1365	582	1391
1	24	พรรคเพื่อไทยพรรคเพื่อไทย	822	1359	959	1390
1	24	ไม่เห็นด้วยไม่เห็นด้วย	1160	1362	1268	1390
1	25	4ๆ94ๆ9	108	1418	145	1437
1	25	814814	234	1418	282	1439
1	25	นายสิงหภณนายสิงหภณ	333	1414	456	1439
1	25	ตดีนางตดีนาง	457	1413	518	1439
1	25	พรรคเพื่อไทยพรรคเพื่อไทย	823	1411	958	1439
1	25	ไม่เห็นด้วยไม่เห็นด้วย	1160	1411	1268	1438
1	26	6060	109	1468	146	1488
1	26	ฯๆ18ฯๆ18	233	1467	283	1488
1	26	บางสิรีนทรบางสิรีนทร	333	1462	445	1488
1	26	รามฮูตรามฮูต	449	1469	523	1497
1	26	พรรคเพื่อไทยพรรคเพื่อไทย	823	1459	957	1488
1	26	ไม่เห็นด้วยไม่เห็นด้วย	1160	1459	1268	1486
1	27	51]51]	109	1518	142	1537
1	27	ๆ6ๆ6	233	1517	282	1538
1	27	นางอนุรักษ์นางอนุรักษ์	333	1512	449	1544
1	27	บูญศลบูญศล	451	1519	522	1544
1	27	พรรคเพื่อไทยพรรคเพื่อไทย	823	1509	959	1538
1	27	ไม่เห็นด้วยไม่เห็นด้วย	1160	1509	1268	1536
1	28	5252	111	1566	145	1588
1	28	๓ต86์๓ต86์	234	1566	282	1588
1	28	นางอาภรณ์นางอาภรณ์	333	1561	451	1588
1	28	สาราคําสาราคํา	452	1562	534	1587
1	28	พรรคเพื่อไทยพรรคเพื่อไทย	823	1559	959	1587
1	28	ไม่เห็นด้วยไม่เห็นด้วย	1160	1558	1270	1586
1	29	5353	111	1615	145	1636
1	29	4ๆ4934ๆ493	233	1615	283	1636
1	29	นายอุบสศักดิ์นายอุบสศักดิ์	333	1606	464	1643
1	29	บัวหลวงงามบัวหลวงงาม	467	1611	589	1636
1	29	พรรคเพื่อไทยพรรคเพื่อไทย	823	1605	958	1636
1	29	ไม่เห็นด้วยไม่เห็นด้วย	1160	1608	1268	1635
1	30	5ส45ส4	110	1665	145	1685
1	30	496496	233	1664	283	1685
1	30	นายเอกธนัชนายเอกธนัช	333	1660	457	1686
1	30	อินทร์รอดอินทร์รอด	460	1660	562	1686
1	30	พรรคเพื่อไทยพรรคเพื่อไทย	823	1657	958	1685
1	30	ไม่เห็นด้วยไม่เห็นด้วย	1160	1656	1270	1684
1	31	5555	110	1712	145	1735
1	31	500500	235	1713	283	1735
1	31	นายโอชิษฐ์นายโอชิษฐ์	333	1706	446	1741
1	31	เกียรติก้องซูชัยเกียรติก้องซูชัย	448	1707	593	1742
1	31	พรรคเพื่อไทยพรรคเพื่อไทย	824	1706	959	1733
1	31	ไม่เห็นด้วยไม่เห็นด้วย	1160	1705	1270	1732
1	32	5ค์5ค์	110	1761	145	1783
1	32	001001	234	1762	280	1783
1	32	นายกนกนายกนก	334	1764	424	1783
1	32	ลิ้มตระกูลลิ้มตระกูล	428	1750	530	1791
1	32	พรรคเพื่อไทยพรรคเพื่อไทย	823	1751	958	1783
1	32	 0 0	1164	1769	1181	1775
1	33	55	111	1811	145	1833
1	33	018018	233	1811	284	1832
1	33	นายการณนายการณ	334	1813	439	1838
1	33	โหสกุลโหสกุล	439	1805	516	1838
1	33	พรรคเพื่อไทยพรรคเพื่อไทย	824	1801	958	1832
1	33		1164	1818	1181	1824
1	34	5858	110	1860	146	1882
1	34	019019	233	1861	284	1882
1	34	นายกิตตินายกิตติ	334	1855	425	1881
1	34	สมทรัพย์สมทรัพย์	427	1855	519	1882
1	34	พรรคเพื่อไทยพรรคเพื่อไทย	824	1853	958	1881
2	0	หน้า 3/ 1.1521หน้า 3/ 1.1521	1156	188	1308	215
2	1	สําตับที่สําตับที่	85	226	167	256
2	1	เลขที่บัตรเลขที่บัตร	206	227	308	257
2	1	ซื่อ-สกุลซื่อ-สกุล	332	227	422	264
2	1	ซื่อสังกัดซื่อสังกัด	822	229	915	259
2	1	ผลการลงคะแนนผลการลงคะแนน	1161	238	1330	258
2	2	5959	110	283	144	304
2	2	020020	231	284	281	305
2	2	นายกิตติกรนายกิตติกร	332	280	447	306
2	2	ใล่ห์สุนทรใล่ห์สุนทร	448	279	551	311
2	2	พรรคเพื่อไทยพรรคเพื่อไทย	822	279	956	307
2	2	 0 0	1163	295	1180	301
2	3	6์06์0	108	332	145	354
2	3	027027	232	333	281	354
2	3	นายเกรียงศักดิ์นายเกรียงศักดิ์	332	323	478	354
2	3	ฝ้ายสีงามฝ้ายสีงาม	479	328	577	354
2	3	พรรคเพื่อไทยพรรคเพื่อไทย	822	327	958	355
2	4	ธ์1ธ์1	108	381	141	401
2	4	029029	233	381	281	402
2	4	นายเกษมนายเกษม	332	384	430	402
2	4	อุบระอุบระ	434	383	496	409
2	4	พรรคเพื่อไทยพรรคเพื่อไทย	822	373	958	403
2	4	 ๓ ๓	1162	391	1180	399
2	5	6262	107	429	144	452
2	5	037037	232	430	281	452
2	5	นายขจิตรนายขจิตร	332	425	432	452
2	5	ขัยนิคมขัยนิคม	434	427	515	453
2	5	พรรคเพื่อไทยพรรคเพื่อไทย	822	425	956	453
2	5	 ๓ ๓	1162	439	1180	447
2	6	6ว6ว	106	480	145	501
2	6	042042	231	480	281	502
2	6	นายคมเตซชนายคมเตซช	331	482	442	502
2	6	ไขยศีว่ามงคลไขยศีว่ามงคล	444	475	577	502
2	6	พรรคเพื่อไทยพรรคเพื่อไทย	822	475	956	503
2	6	 0 0	1162	490	1179	496
2	7	6น6น	107	529	144	551
2	7	0684306843	232	529	281	551
2	7	นายครูมานิตย์นายครูมานิตย์	332	524	473	558
2	7	สังข์พุ่มสังข์พุ่ม	474	524	551	557
2	7	พรรคเพื่อไทยพรรคเพื่อไทย	821	521	958	551
2	7	 0 0	1162	539	1179	545
2	8	6565	107	579	143	600
2	8	ก0417ก0417	231	578	281	599
2	8	นายจตุพรนายจตุพร	332	580	435	605
2	8	เจริญเชื้อเจริญเชื้อ	437	567	531	605
2	8	พรรคเพื่อไทยพรรคเพื่อไทย	822	573	956	600
2	9	6666	106	628	144	648
2	9	053053	231	627	281	647
2	9	นายจักรพรรดินายจักรพรรดิ	332	622	470	648
2	9	ไขยสาสันไขยสาสัน	472	622	570	649
2	9	พรรคเพื่อไทยพรรคเพื่อไทย	822	621	956	648
2	9	 0 0	1162	636	1179	642
2	10	ย์ภัย์ภั	108	676	144	697
2	10	062062	232	676	282	698
2	10	นายจ๊รทัศนายจ๊รทัศ	332	671	435	697
2	10	ไกรเดซาไกรเดซา	434	670	526	697
2	10	พรรคเพื่อไทยพรรคเพื่อไทย	822	667	958	698
2	11	6868	107	726	144	747
2	11	068068	231	725	281	748
2	11	นายจิรายุนายจิรายุ	332	721	431	753
2	11	ห่วงทรัพย์ห่วงทรัพย์	432	720	536	747
2	11	พรรคเพื่อไทยพรรคเพื่อไทย	822	716	956	747
2	11	ซ่ซ่	1162	733	1180	741
2	12	6ธ96ธ9	107	776	145	796
2	12	083083	231	774	281	796
2	12	นายชลสนานนายชลสนาน	331	771	449	796
2	12	ศรีแก้วศรีแก้ว	450	770	525	796
2	12	พรรคเพื่อไทยพรรคเพื่อไทย	822	769	956	797
2	12	 0 0	1162	784	1179	790
2	13	+0+0	112	825	143	845
2	13	086086	232	825	281	846
2	13	นายชวลิตนายชวลิต	332	821	432	846
2	13	วิชยสุทธิ์วิชยสุทธิ์	435	815	524	851
2	13	พรรคเพื่อไทยพรรคเพื่อไทย	822	815	958	846
2	14	7171	109	873	142	895
2	14	090090	232	874	282	894
2	14	นายขัยยันต์นายขัยยันต์	332	869	448	896
2	14	ผลสุวรรณ์ผลสุวรรณ์	451	869	556	901
2	14	พรรคเพื่อไทยพรรคเพื่อไทย	822	864	956	895
2	15	''	110	923	145	943
2	15	099099	232	923	282	943
2	15	นายชูวิทย์นายชูวิทย์	331	917	435	952
2	15	พิทักษ์พรพัลลภพิทักษ์พรพัลลภ	437	918	591	944
2	15	พรรคเพื่อไทยพรรคเพื่อไทย	822	916	956	944
2	15	 ๓ ๓	1162	930	1180	938
2	16	7373	111	970	144	993
2	16	101101	236	971	280	993
2	16	นายชูศักดิ์นายชูศักดิ์	332	961	435	1001
2	16	แอกทองแอกทอง	438	974	529	992
2	16	พรรคเพื่อไทยพรรคเพื่อไทย	822	962	958	992
2	16	 0 0	1162	979	1179	985
2	17	88	113	1021	144	1040
2	17	103103	235	1021	281	1041
2	17	นายเซชิดพงศ์นายเซชิดพงศ์	332	1016	455	1043
2	17	ราชป้องขันธ์ราชป้องขันธ์	457	1015	581	1042
2	17	พรรคเพื่อไทยพรรคเพื่อไทย	822	1013	958	1042
2	18	55	111	1071	145	1091
